nom_plante,type_plante,superficie_hectare,latitude,longitude,region,ph,azote_ppm,phosphore_ppm,potassium_ppm,humidite_percent,matiere_organique_percent,temperature_celsius,avg_temp,total_rain,avg_humidity,avg_radiation,year,yield_tons_per_hectare,quality
Orge,Céréale,25.1,36.8065,10.1815,Tunis,7.09,150.0,14.6,310.9,40.3,5.36,25.1,22.3,252.1,63.72,22.55,2023,3.146,medium
Orge,Céréale,8.54,36.8065,10.1815,Tunis,5.14,73.0,97.6,103.6,26.2,4.93,28.3,22.3,252.1,63.72,22.55,2023,3.0,medium
Orge,Céréale,28.41,36.8065,10.1815,Tunis,5.45,93.5,94.4,339.0,51.9,1.12,22.5,22.3,252.1,63.72,22.55,2023,2.903,low
Orge,Céréale,42.05,36.8065,10.1815,Tunis,6.9,102.0,80.3,344.2,29.4,6.79,13.1,22.3,252.1,63.72,22.55,2023,3.201,high
Orge,Céréale,38.22,36.8065,10.1815,Tunis,8.13,109.9,35.8,225.3,37.4,3.08,30.8,22.3,252.1,63.72,22.55,2023,3.092,low
Orge,Céréale,45.24,36.8065,10.1815,Tunis,6.08,179.0,52.8,397.8,53.7,7.64,35.0,22.3,252.1,63.72,22.55,2023,3.261,medium
Orge,Céréale,45.66,36.8065,10.1815,Tunis,5.51,111.5,11.8,233.4,40.3,4.44,39.2,22.3,252.1,63.72,22.55,2023,2.991,low
Orge,Céréale,7.48,36.8065,10.1815,Tunis,6.2,109.3,81.9,233.4,44.3,6.9,34.2,22.3,252.1,63.72,22.55,2023,3.254,medium
Orge,Céréale,12.99,36.8065,10.1815,Tunis,5.68,41.0,53.9,174.4,25.1,5.71,33.1,22.3,252.1,63.72,22.55,2023,2.749,medium
Orge,Céréale,29.92,36.8065,10.1815,Tunis,5.49,32.0,31.2,98.2,46.7,1.75,25.9,22.3,252.1,63.72,22.55,2023,2.533,medium
Orge,Céréale,28.25,36.8065,10.1815,Tunis,7.69,125.0,50.8,229.5,52.8,2.55,13.6,22.7,102.3,61.98,23.5,2024,2.598,low
Orge,Céréale,34.27,36.8065,10.1815,Tunis,7.09,138.7,65.8,240.5,54.4,5.79,26.0,22.7,102.3,61.98,23.5,2024,2.934,medium
Orge,Céréale,38.18,36.8065,10.1815,Tunis,6.15,198.1,62.4,74.9,63.5,0.73,32.5,22.7,102.3,61.98,23.5,2024,2.337,medium
Orge,Céréale,38.6,36.8065,10.1815,Tunis,5.82,49.9,60.6,217.7,16.3,5.09,32.1,22.7,102.3,61.98,23.5,2024,2.663,medium
Orge,Céréale,29.59,36.8065,10.1815,Tunis,8.31,220.4,36.7,105.7,36.1,3.51,27.3,22.7,102.3,61.98,23.5,2024,2.604,medium
Orge,Céréale,12.32,36.8065,10.1815,Tunis,4.92,218.8,37.9,390.0,17.1,7.69,12.7,22.7,102.3,61.98,23.5,2024,2.69,low
Orge,Céréale,18.36,36.8065,10.1815,Tunis,7.9,125.5,93.6,256.6,47.8,6.84,18.9,22.7,102.3,61.98,23.5,2024,2.924,medium
Orge,Céréale,44.89,36.8065,10.1815,Tunis,6.14,248.0,52.5,243.8,41.8,2.91,12.3,22.7,102.3,61.98,23.5,2024,2.929,medium
Orge,Céréale,30.87,36.8065,10.1815,Tunis,7.61,167.7,46.8,138.9,61.6,5.75,26.4,22.7,102.3,61.98,23.5,2024,2.676,low
Orge,Céréale,43.69,36.8065,10.1815,Tunis,5.27,75.8,69.5,368.9,34.2,2.06,29.5,22.7,102.3,61.98,23.5,2024,2.769,medium
Orge,Céréale,43.84,36.8065,10.1815,Tunis,6.65,195.4,22.6,171.9,33.4,4.33,37.9,22.7,102.3,61.98,23.5,2024,2.823,medium
Orge,Céréale,26.73,36.8065,10.1815,Tunis,5.93,94.0,65.3,366.0,67.7,5.4,35.1,22.7,102.3,61.98,23.5,2024,2.79,low
Orge,Céréale,38.0,36.8065,10.1815,Tunis,6.72,193.3,29.8,178.9,31.8,7.7,23.3,22.7,102.3,61.98,23.5,2024,2.779,medium
Orge,Céréale,42.54,36.8065,10.1815,Tunis,6.79,226.7,52.8,380.8,22.9,1.06,36.7,22.7,102.3,61.98,23.5,2024,2.783,medium
Orge,Céréale,3.35,36.8065,10.1815,Tunis,6.03,235.6,48.9,238.6,36.8,4.74,24.1,22.7,102.3,61.98,23.5,2024,3.018,medium
Orge,Céréale,11.54,36.8065,10.1815,Tunis,6.86,60.6,10.3,135.9,52.3,1.24,37.3,22.7,102.3,61.98,23.5,2024,2.287,low
Orge,Céréale,47.76,36.8065,10.1815,Tunis,4.56,199.8,88.8,265.0,21.3,2.64,24.3,22.7,102.3,61.98,23.5,2024,2.742,low
Orge,Céréale,4.35,36.8065,10.1815,Tunis,6.26,95.5,51.0,74.9,57.9,2.32,31.8,22.7,102.3,61.98,23.5,2024,2.565,medium
Orge,Céréale,49.12,36.8065,10.1815,Tunis,8.37,135.1,75.5,179.7,21.1,3.82,15.0,22.7,102.3,61.98,23.5,2024,2.635,low
Orge,Céréale,38.34,36.8065,10.1815,Tunis,7.01,148.4,69.6,90.7,43.3,2.65,38.2,22.7,102.3,61.98,23.5,2024,2.685,low
Orge,Céréale,20.34,34.7406,10.7603,Sfax,4.54,83.3,71.1,130.9,40.5,7.16,30.8,23.19,66.3,63.1,23.75,2022,2.518,low
Orge,Céréale,11.29,34.7406,10.7603,Sfax,5.21,169.5,42.8,348.3,55.4,5.08,20.9,23.19,66.3,63.1,23.75,2022,2.716,medium
Orge,Céréale,29.4,34.7406,10.7603,Sfax,5.4,72.9,24.9,322.0,23.7,4.45,23.5,23.19,66.3,63.1,23.75,2022,2.467,low
Orge,Céréale,37.78,34.7406,10.7603,Sfax,6.21,163.4,60.2,278.0,19.2,5.35,15.5,23.19,66.3,63.1,23.75,2022,3.066,medium
Orge,Céréale,18.32,34.7406,10.7603,Sfax,4.69,119.7,73.5,129.4,57.7,5.23,27.6,23.19,66.3,63.1,23.75,2022,2.851,low
Orge,Céréale,37.7,34.7406,10.7603,Sfax,6.39,183.6,49.0,120.8,22.8,0.54,19.0,23.19,66.3,63.1,23.75,2022,2.435,medium
Orge,Céréale,1.43,34.7406,10.7603,Sfax,8.34,140.5,92.5,297.4,53.3,1.14,16.6,23.19,66.3,63.1,23.75,2022,2.392,medium
Orge,Céréale,18.09,34.7406,10.7603,Sfax,7.65,104.6,83.7,95.7,20.4,3.06,22.3,23.19,66.3,63.1,23.75,2022,2.395,low
Orge,Céréale,19.25,34.7406,10.7603,Sfax,5.9,214.2,16.0,379.8,69.2,1.16,18.7,23.19,66.3,63.1,23.75,2022,2.414,medium
Orge,Céréale,35.32,34.7406,10.7603,Sfax,7.08,196.7,20.6,341.6,52.3,4.83,36.7,23.19,66.3,63.1,23.75,2022,2.705,low
Orge,Céréale,46.31,34.7406,10.7603,Sfax,6.48,42.1,95.9,95.0,51.8,4.3,10.8,23.19,66.3,63.1,23.75,2022,2.637,medium
Orge,Céréale,44.61,34.7406,10.7603,Sfax,5.42,56.8,42.7,139.4,40.4,7.75,27.2,23.19,66.3,63.1,23.75,2022,2.582,medium
Orge,Céréale,44.57,34.7406,10.7603,Sfax,7.92,133.7,88.2,152.1,17.7,6.91,27.6,23.19,66.3,63.1,23.75,2022,2.285,low
Orge,Céréale,30.7,34.7406,10.7603,Sfax,7.0,204.6,35.3,244.9,52.5,1.51,34.4,23.19,66.3,63.1,23.75,2022,2.607,medium
Orge,Céréale,19.06,34.7406,10.7603,Sfax,4.93,141.4,17.7,389.3,12.3,6.15,25.8,23.19,66.3,63.1,23.75,2022,2.473,low
Orge,Céréale,46.68,34.7406,10.7603,Sfax,6.84,91.8,91.9,156.4,37.0,4.58,13.0,23.19,66.3,63.1,23.75,2022,2.73,medium
Orge,Céréale,4.91,34.7406,10.7603,Sfax,6.05,162.0,56.2,293.1,13.3,2.63,34.6,23.19,66.3,63.1,23.75,2022,2.597,medium
Orge,Céréale,29.85,34.7406,10.7603,Sfax,6.95,63.6,16.0,125.6,17.7,2.84,25.4,23.19,66.3,63.1,23.75,2022,2.336,medium
Orge,Céréale,32.91,34.7406,10.7603,Sfax,6.94,120.6,52.6,195.1,60.5,2.23,10.2,23.19,66.3,63.1,23.75,2022,2.6,medium
Orge,Céréale,30.15,34.7406,10.7603,Sfax,7.94,46.9,19.6,223.3,46.6,2.56,31.5,23.19,66.3,63.1,23.75,2022,2.259,low
Orge,Céréale,38.98,34.7406,10.7603,Sfax,7.84,122.5,61.9,355.5,61.8,3.29,16.3,22.99,99.6,62.52,23.86,2023,2.482,low
Orge,Céréale,16.68,34.7406,10.7603,Sfax,8.12,73.6,12.3,57.1,47.3,5.46,19.3,22.99,99.6,62.52,23.86,2023,2.528,low
Orge,Céréale,4.96,34.7406,10.7603,Sfax,4.73,234.4,30.0,399.9,20.3,6.29,16.7,22.99,99.6,62.52,23.86,2023,2.851,low
Orge,Céréale,9.13,34.7406,10.7603,Sfax,6.73,217.7,38.4,233.3,39.1,3.15,36.7,22.99,99.6,62.52,23.86,2023,2.975,low
Orge,Céréale,22.96,34.7406,10.7603,Sfax,7.13,72.8,45.2,381.3,24.8,5.51,32.2,22.99,99.6,62.52,23.86,2023,2.778,medium
Orge,Céréale,11.48,34.7406,10.7603,Sfax,6.33,155.3,72.3,257.3,62.7,3.18,19.0,22.99,99.6,62.52,23.86,2023,2.904,medium
Orge,Céréale,35.23,34.7406,10.7603,Sfax,7.14,165.2,86.4,218.1,62.2,3.2,37.8,22.99,99.6,62.52,23.86,2023,2.817,low
Orge,Céréale,43.97,34.7406,10.7603,Sfax,6.63,60.3,63.2,160.2,13.1,7.61,29.2,22.99,99.6,62.52,23.86,2023,2.526,medium
Orge,Céréale,46.63,34.7406,10.7603,Sfax,6.55,178.7,96.4,138.8,62.5,7.43,30.1,22.99,99.6,62.52,23.86,2023,2.934,medium
Orge,Céréale,23.99,34.7406,10.7603,Sfax,7.31,39.2,91.6,219.6,37.6,4.75,14.5,22.99,99.6,62.52,23.86,2023,3.052,medium
Orge,Céréale,35.09,34.7406,10.7603,Sfax,7.7,237.9,64.8,139.1,65.4,6.31,27.2,22.99,99.6,62.52,23.86,2023,2.702,medium
Orge,Céréale,7.54,34.7406,10.7603,Sfax,5.97,186.9,13.6,185.2,34.4,1.75,10.7,22.99,99.6,62.52,23.86,2023,2.765,medium
Orge,Céréale,5.36,34.7406,10.7603,Sfax,8.45,106.2,63.9,378.0,20.0,5.88,32.6,22.99,99.6,62.52,23.86,2023,2.7,medium
Orge,Céréale,45.67,34.7406,10.7603,Sfax,4.63,50.0,14.4,167.2,40.6,4.49,18.0,22.99,99.6,62.52,23.86,2023,2.402,low
Orge,Céréale,17.15,34.7406,10.7603,Sfax,5.7,146.8,46.7,145.8,17.9,6.64,39.9,22.99,99.6,62.52,23.86,2023,2.906,low
Orge,Céréale,39.93,34.7406,10.7603,Sfax,7.37,116.2,91.4,246.0,37.0,5.35,38.6,22.99,99.6,62.52,23.86,2023,2.969,medium
Orge,Céréale,43.87,34.7406,10.7603,Sfax,6.38,99.2,73.0,339.2,53.9,7.92,18.2,22.99,99.6,62.52,23.86,2023,2.86,medium
Orge,Céréale,11.26,34.7406,10.7603,Sfax,7.44,52.9,81.0,236.3,27.5,5.42,29.2,22.99,99.6,62.52,23.86,2023,2.759,medium
Orge,Céréale,11.04,34.7406,10.7603,Sfax,6.78,222.9,93.5,235.1,55.2,3.79,32.4,22.99,99.6,62.52,23.86,2023,3.135,low
Orge,Céréale,15.12,34.7406,10.7603,Sfax,4.57,188.9,85.2,189.7,36.9,6.88,33.3,22.99,99.6,62.52,23.86,2023,3.007,low
Orge,Céréale,47.16,34.7406,10.7603,Sfax,6.75,65.7,37.9,365.0,51.3,7.89,33.0,23.42,46.9,61.74,24.37,2024,2.79,medium
Orge,Céréale,30.87,34.7406,10.7603,Sfax,4.58,177.6,52.2,171.4,61.7,6.91,10.7,23.42,46.9,61.74,24.37,2024,2.351,low
Orge,Céréale,16.91,34.7406,10.7603,Sfax,7.83,98.2,94.9,112.9,49.8,5.54,17.6,23.42,46.9,61.74,24.37,2024,2.639,medium
Orge,Céréale,36.18,34.7406,10.7603,Sfax,5.82,147.5,15.6,123.1,39.1,1.14,35.3,23.42,46.9,61.74,24.37,2024,2.452,medium
Orge,Céréale,45.37,34.7406,10.7603,Sfax,8.26,152.0,64.0,391.9,48.5,0.73,31.7,23.42,46.9,61.74,24.37,2024,2.56,medium
Orge,Céréale,8.52,34.7406,10.7603,Sfax,7.19,247.8,18.2,283.5,27.0,5.3,28.2,23.42,46.9,61.74,24.37,2024,2.751,low
Orge,Céréale,20.09,34.7406,10.7603,Sfax,5.01,88.3,85.2,164.5,39.3,7.56,16.8,23.42,46.9,61.74,24.37,2024,2.865,medium
Orge,Céréale,35.81,34.7406,10.7603,Sfax,8.11,231.4,79.9,129.9,11.5,3.38,14.2,23.42,46.9,61.74,24.37,2024,2.331,low
Orge,Céréale,20.67,34.7406,10.7603,Sfax,7.85,84.7,48.9,283.8,35.8,3.81,12.0,23.42,46.9,61.74,24.37,2024,2.654,low
Orge,Céréale,30.87,34.7406,10.7603,Sfax,6.15,123.2,73.2,380.0,26.0,3.8,33.9,23.42,46.9,61.74,24.37,2024,2.82,medium
Orge,Céréale,43.84,34.7406,10.7603,Sfax,5.25,142.2,57.6,356.7,37.7,2.6,16.9,23.42,46.9,61.74,24.37,2024,2.686,low
Orge,Céréale,36.18,34.7406,10.7603,Sfax,5.25,200.1,52.7,172.9,31.7,6.89,26.6,23.42,46.9,61.74,24.37,2024,2.764,low
Orge,Céréale,22.48,34.7406,10.7603,Sfax,4.6,112.9,90.6,146.1,26.4,2.77,28.4,23.42,46.9,61.74,24.37,2024,2.456,low
Orge,Céréale,6.57,34.7406,10.7603,Sfax,7.2,75.0,93.9,142.6,19.0,1.17,26.9,23.42,46.9,61.74,24.37,2024,2.278,low
Orge,Céréale,1.4,34.7406,10.7603,Sfax,5.63,162.9,83.5,316.5,25.7,2.34,39.0,23.42,46.9,61.74,24.37,2024,2.64,medium
Orge,Céréale,36.8,34.7406,10.7603,Sfax,8.29,105.3,49.6,297.5,45.3,2.88,26.6,23.42,46.9,61.74,24.37,2024,2.403,low
Orge,Céréale,3.51,34.7406,10.7603,Sfax,7.16,77.1,49.0,119.2,42.9,1.37,10.7,23.42,46.9,61.74,24.37,2024,2.404,medium
Orge,Céréale,23.29,34.7406,10.7603,Sfax,4.93,142.0,51.8,383.1,66.7,6.35,28.1,23.42,46.9,61.74,24.37,2024,2.621,low
Orge,Céréale,6.62,34.7406,10.7603,Sfax,6.91,157.4,30.9,66.3,66.7,2.85,23.3,23.42,46.9,61.74,24.37,2024,2.311,medium
Orge,Céréale,20.77,34.7406,10.7603,Sfax,8.05,190.5,24.8,248.0,28.8,1.84,35.8,23.42,46.9,61.74,24.37,2024,2.286,low
Orge,Céréale,43.27,35.8245,10.6346,Sousse,6.03,221.8,42.7,383.1,66.8,1.59,15.3,22.82,156.4,60.5,23.51,2022,2.811,low
Orge,Céréale,22.01,35.8245,10.6346,Sousse,7.7,59.3,19.9,372.7,55.1,4.92,33.1,22.82,156.4,60.5,23.51,2022,2.585,medium
Orge,Céréale,12.85,35.8245,10.6346,Sousse,5.48,190.4,47.8,393.5,31.0,7.41,38.0,22.82,156.4,60.5,23.51,2022,2.984,medium
Orge,Céréale,38.02,35.8245,10.6346,Sousse,8.17,129.0,77.0,213.4,23.7,2.0,22.8,22.82,156.4,60.5,23.51,2022,2.896,medium
Orge,Céréale,9.32,35.8245,10.6346,Sousse,5.63,135.9,14.0,336.1,69.4,3.55,10.3,22.82,156.4,60.5,23.51,2022,2.76,medium
Orge,Céréale,23.18,35.8245,10.6346,Sousse,7.65,85.9,78.7,290.8,29.4,4.59,14.4,22.82,156.4,60.5,23.51,2022,2.888,medium
Orge,Céréale,21.42,35.8245,10.6346,Sousse,7.86,159.9,27.3,253.4,40.4,3.49,13.6,22.82,156.4,60.5,23.51,2022,2.647,low
Orge,Céréale,26.97,35.8245,10.6346,Sousse,8.2,112.7,78.2,235.6,52.2,2.45,38.3,22.82,156.4,60.5,23.51,2022,2.677,medium
Orge,Céréale,23.76,35.8245,10.6346,Sousse,4.9,178.2,10.7,216.4,21.6,5.21,39.4,22.82,156.4,60.5,23.51,2022,2.676,medium
Orge,Céréale,22.75,35.8245,10.6346,Sousse,6.48,234.7,90.1,325.0,27.8,4.59,16.7,22.82,156.4,60.5,23.51,2022,3.366,medium
Orge,Céréale,20.58,35.8245,10.6346,Sousse,8.08,121.2,11.6,351.6,20.5,5.16,10.7,22.82,156.4,60.5,23.51,2022,2.422,low
Orge,Céréale,2.57,35.8245,10.6346,Sousse,8.12,221.3,31.4,78.4,47.6,3.02,30.2,22.82,156.4,60.5,23.51,2022,2.659,low
Orge,Céréale,9.95,35.8245,10.6346,Sousse,5.35,218.7,15.3,125.4,69.9,3.75,31.1,22.82,156.4,60.5,23.51,2022,2.665,medium
Orge,Céréale,20.73,35.8245,10.6346,Sousse,5.76,212.4,64.3,186.2,43.5,4.83,15.0,22.82,156.4,60.5,23.51,2022,2.933,low
Orge,Céréale,27.8,35.8245,10.6346,Sousse,7.54,136.2,94.6,152.8,34.9,6.4,26.4,22.82,156.4,60.5,23.51,2022,2.975,low
Orge,Céréale,42.19,35.8245,10.6346,Sousse,5.58,249.9,37.8,359.6,50.6,3.06,26.3,22.82,156.4,60.5,23.51,2022,2.695,low
Orge,Céréale,7.91,35.8245,10.6346,Sousse,4.67,161.6,86.9,183.6,54.4,5.21,21.3,22.82,156.4,60.5,23.51,2022,2.962,medium
Orge,Céréale,42.08,35.8245,10.6346,Sousse,7.24,33.9,29.5,74.3,44.2,6.17,13.3,22.82,156.4,60.5,23.51,2022,2.909,medium
Orge,Céréale,25.81,35.8245,10.6346,Sousse,8.39,48.4,91.1,94.1,33.6,6.89,37.2,22.82,156.4,60.5,23.51,2022,2.874,medium
Orge,Céréale,47.31,35.8245,10.6346,Sousse,7.83,56.7,82.9,218.4,37.0,3.68,25.3,22.82,156.4,60.5,23.51,2022,2.918,low
Orge,Céréale,41.26,35.8245,10.6346,Sousse,5.22,189.3,83.1,287.7,46.4,4.74,35.8,22.96,161.1,59.09,23.28,2023,2.827,low
Orge,Céréale,37.96,35.8245,10.6346,Sousse,7.98,125.0,82.8,142.2,10.2,4.22,13.0,22.96,161.1,59.09,23.28,2023,2.573,low
Orge,Céréale,40.74,35.8245,10.6346,Sousse,4.85,93.1,80.3,103.1,48.8,7.38,30.4,22.96,161.1,59.09,23.28,2023,2.716,low
Orge,Céréale,34.26,35.8245,10.6346,Sousse,8.08,187.3,67.6,282.3,34.9,0.83,33.5,22.96,161.1,59.09,23.28,2023,2.941,medium
Orge,Céréale,33.16,35.8245,10.6346,Sousse,5.84,94.8,88.6,328.9,40.9,1.48,16.5,22.96,161.1,59.09,23.28,2023,3.079,medium
Orge,Céréale,19.9,35.8245,10.6346,Sousse,8.3,207.2,44.0,326.0,31.1,1.75,11.0,22.96,161.1,59.09,23.28,2023,2.699,medium
Orge,Céréale,7.84,35.8245,10.6346,Sousse,5.33,243.4,12.3,325.0,29.3,0.78,37.5,22.96,161.1,59.09,23.28,2023,2.384,medium
Orge,Céréale,21.5,35.8245,10.6346,Sousse,4.76,41.0,20.4,75.0,55.6,4.14,20.3,22.96,161.1,59.09,23.28,2023,2.42,low
Orge,Céréale,41.24,35.8245,10.6346,Sousse,5.78,113.8,65.2,268.3,38.9,3.5,39.6,22.96,161.1,59.09,23.28,2023,3.309,medium
Orge,Céréale,29.44,35.8245,10.6346,Sousse,5.58,52.0,41.7,191.0,11.0,6.61,20.8,22.96,161.1,59.09,23.28,2023,2.639,medium
Orge,Céréale,39.96,35.8245,10.6346,Sousse,8.3,249.7,43.5,154.6,61.5,7.99,28.9,22.96,161.1,59.09,23.28,2023,2.612,medium
Orge,Céréale,45.37,35.8245,10.6346,Sousse,6.8,213.3,71.9,57.4,30.2,1.58,17.0,22.96,161.1,59.09,23.28,2023,2.916,low
Orge,Céréale,23.73,35.8245,10.6346,Sousse,6.64,78.0,24.8,132.9,40.2,2.53,38.4,22.96,161.1,59.09,23.28,2023,2.769,medium
Orge,Céréale,17.41,35.8245,10.6346,Sousse,5.82,173.8,35.2,249.8,56.3,7.46,17.8,22.96,161.1,59.09,23.28,2023,3.073,medium
Orge,Céréale,32.17,35.8245,10.6346,Sousse,8.11,49.8,21.9,223.4,16.4,3.09,14.5,22.96,161.1,59.09,23.28,2023,2.561,low
Orge,Céréale,35.07,35.8245,10.6346,Sousse,7.93,55.8,72.1,193.1,22.4,3.52,12.3,22.96,161.1,59.09,23.28,2023,2.537,low
Orge,Céréale,37.51,35.8245,10.6346,Sousse,4.98,220.2,54.4,250.3,44.2,3.58,15.8,22.96,161.1,59.09,23.28,2023,2.821,medium
Orge,Céréale,15.34,35.8245,10.6346,Sousse,5.73,134.6,50.4,298.0,47.4,5.33,31.4,22.96,161.1,59.09,23.28,2023,2.968,low
Orge,Céréale,6.6,35.8245,10.6346,Sousse,5.73,246.7,83.3,107.6,10.3,0.82,17.3,22.96,161.1,59.09,23.28,2023,2.686,medium
Orge,Céréale,25.95,35.8245,10.6346,Sousse,7.45,77.4,45.9,227.8,58.6,6.79,37.3,22.96,161.1,59.09,23.28,2023,2.705,medium
Orge,Céréale,2.09,35.8245,10.6346,Sousse,6.76,84.7,48.9,271.9,25.4,0.89,10.3,23.08,85.1,59.71,23.87,2024,2.497,low
Orge,Céréale,28.52,35.8245,10.6346,Sousse,8.45,97.3,21.5,240.9,61.5,5.59,18.9,23.08,85.1,59.71,23.87,2024,2.552,medium
Orge,Céréale,1.28,35.8245,10.6346,Sousse,7.17,221.6,88.3,252.6,35.8,5.31,34.5,23.08,85.1,59.71,23.87,2024,3.193,medium
Orge,Céréale,49.67,35.8245,10.6346,Sousse,5.4,134.9,21.9,188.3,20.6,3.23,21.2,23.08,85.1,59.71,23.87,2024,2.422,low
Orge,Céréale,33.18,35.8245,10.6346,Sousse,5.46,143.4,61.3,127.6,55.4,2.82,37.7,23.08,85.1,59.71,23.87,2024,2.798,low
Orge,Céréale,40.26,35.8245,10.6346,Sousse,7.77,93.9,40.6,377.6,19.9,0.82,23.6,23.08,85.1,59.71,23.87,2024,2.386,low
Orge,Céréale,30.09,35.8245,10.6346,Sousse,6.63,52.0,63.0,322.4,15.6,1.79,10.4,23.08,85.1,59.71,23.87,2024,2.605,medium
Orge,Céréale,44.58,35.8245,10.6346,Sousse,8.43,43.9,91.3,334.9,28.9,7.8,18.6,23.08,85.1,59.71,23.87,2024,2.657,medium
Orge,Céréale,1.73,35.8245,10.6346,Sousse,6.75,56.4,57.9,174.9,57.5,6.19,37.3,23.08,85.1,59.71,23.87,2024,2.664,medium
Orge,Céréale,31.6,35.8245,10.6346,Sousse,4.83,34.6,66.6,270.4,69.2,3.49,20.0,23.08,85.1,59.71,23.87,2024,2.337,medium
Orge,Céréale,6.44,35.8245,10.6346,Sousse,7.04,218.4,54.2,125.8,20.2,0.5,31.5,23.08,85.1,59.71,23.87,2024,2.392,low
Orge,Céréale,15.49,35.8245,10.6346,Sousse,6.74,117.6,70.7,69.5,17.4,4.24,20.1,23.08,85.1,59.71,23.87,2024,2.537,medium
Orge,Céréale,24.42,35.8245,10.6346,Sousse,4.76,244.5,71.3,196.1,52.1,6.17,33.4,23.08,85.1,59.71,23.87,2024,2.725,low
Orge,Céréale,49.89,35.8245,10.6346,Sousse,8.21,162.7,28.3,371.9,64.9,7.92,36.2,23.08,85.1,59.71,23.87,2024,2.64,low
Orge,Céréale,2.03,35.8245,10.6346,Sousse,7.79,80.8,18.9,392.8,27.8,7.03,10.1,23.08,85.1,59.71,23.87,2024,2.375,low
Orge,Céréale,21.39,35.8245,10.6346,Sousse,7.26,154.4,17.0,106.9,33.3,1.89,33.8,23.08,85.1,59.71,23.87,2024,2.486,low
Orge,Céréale,14.35,35.8245,10.6346,Sousse,4.86,58.4,31.6,350.8,65.5,6.7,20.0,23.08,85.1,59.71,23.87,2024,2.631,medium
Orge,Céréale,47.75,35.8245,10.6346,Sousse,8.47,58.9,14.4,293.0,59.9,6.85,30.4,23.08,85.1,59.71,23.87,2024,2.46,low
Orge,Céréale,5.9,35.8245,10.6346,Sousse,8.37,216.4,37.9,118.7,42.9,3.9,36.3,23.08,85.1,59.71,23.87,2024,2.702,low
Orge,Céréale,45.93,35.8245,10.6346,Sousse,4.88,100.6,44.8,267.9,19.5,6.95,23.4,23.08,85.1,59.71,23.87,2024,2.37,low
Orge,Céréale,9.59,36.7333,9.1833,Béja,5.07,30.8,57.9,87.5,33.5,4.92,18.3,22.13,148.7,57.04,22.84,2022,2.631,low
Orge,Céréale,46.47,36.7333,9.1833,Béja,8.25,99.7,68.9,78.0,24.5,6.3,25.9,22.13,148.7,57.04,22.84,2022,2.813,low
Orge,Céréale,31.59,36.7333,9.1833,Béja,6.3,245.4,96.4,165.2,63.2,6.86,16.3,22.13,148.7,57.04,22.84,2022,3.198,low
Orge,Céréale,16.15,36.7333,9.1833,Béja,7.92,244.3,49.6,71.2,54.9,4.74,23.4,22.13,148.7,57.04,22.84,2022,2.452,low
Orge,Céréale,11.14,36.7333,9.1833,Béja,7.53,149.7,88.9,240.2,24.3,6.88,26.7,22.13,148.7,57.04,22.84,2022,2.793,medium
Orge,Céréale,8.84,36.7333,9.1833,Béja,7.88,129.7,75.4,83.4,33.8,7.87,34.3,22.13,148.7,57.04,22.84,2022,2.735,low
Orge,Céréale,28.66,36.7333,9.1833,Béja,7.1,196.5,77.5,228.5,58.6,3.78,13.7,22.13,148.7,57.04,22.84,2022,3.242,medium
Orge,Céréale,21.34,36.7333,9.1833,Béja,8.22,124.2,39.8,392.0,61.8,2.92,23.9,22.13,148.7,57.04,22.84,2022,2.758,low
Orge,Céréale,11.34,36.7333,9.1833,Béja,5.26,150.5,12.2,317.5,44.9,5.19,11.6,22.13,148.7,57.04,22.84,2022,2.872,low
Orge,Céréale,42.6,36.7333,9.1833,Béja,7.01,154.6,65.1,242.2,26.4,2.33,14.1,22.13,148.7,57.04,22.84,2022,2.783,medium
Orge,Céréale,40.06,36.7333,9.1833,Béja,5.21,222.1,76.8,280.8,34.4,2.46,39.4,22.13,148.7,57.04,22.84,2022,3.065,low
Orge,Céréale,41.18,36.7333,9.1833,Béja,7.54,95.4,48.4,115.1,16.7,5.92,18.0,22.13,148.7,57.04,22.84,2022,2.866,low
Orge,Céréale,46.23,36.7333,9.1833,Béja,7.66,197.2,41.4,208.8,45.7,7.8,19.8,22.13,148.7,57.04,22.84,2022,2.921,medium
Orge,Céréale,30.79,36.7333,9.1833,Béja,6.95,90.0,34.7,89.7,16.8,3.11,32.9,22.13,148.7,57.04,22.84,2022,2.618,medium
Orge,Céréale,13.33,36.7333,9.1833,Béja,7.18,68.5,52.6,277.0,11.7,0.61,13.9,22.13,148.7,57.04,22.84,2022,2.475,low
Orge,Céréale,8.54,36.7333,9.1833,Béja,5.05,178.1,63.7,153.1,10.8,1.08,21.8,22.13,148.7,57.04,22.84,2022,2.707,low
Orge,Céréale,18.75,36.7333,9.1833,Béja,6.69,80.9,40.9,264.9,61.7,6.15,26.6,22.13,148.7,57.04,22.84,2022,3.015,medium
Orge,Céréale,6.18,36.7333,9.1833,Béja,4.66,247.4,69.8,288.4,12.3,5.04,24.5,22.13,148.7,57.04,22.84,2022,2.885,low
Orge,Céréale,22.26,36.7333,9.1833,Béja,6.7,121.0,16.5,299.9,52.2,5.11,25.3,22.13,148.7,57.04,22.84,2022,2.732,medium
Orge,Céréale,34.3,36.7333,9.1833,Béja,8.27,159.5,38.0,207.4,58.3,1.71,18.8,22.13,148.7,57.04,22.84,2022,2.712,low
